,num,Nombre,fecha,equipo,tit
21539,13,Kristoffer Klaesson,31-Octubre-2021,Leeds United,0
21540,4,Adam Forshaw,31-Octubre-2021,Leeds United,0
21541,11,Tyler Roberts,31-Octubre-2021,Leeds United,0
21542,30,Joe Gelhardt,31-Octubre-2021,Leeds United,0
21543,33,Leo Fuhr Hjelde,31-Octubre-2021,Leeds United,0
21544,35,Charlie Cresswell,31-Octubre-2021,Leeds United,0
21545,37,Cody Drameh,31-Octubre-2021,Leeds United,0
21546,38,Crysencio Summerville,31-Octubre-2021,Leeds United,0
21547,43,Mateusz Klich,31-Octubre-2021,Leeds United,0
21548,1,David de Gea,2-Octubre-2021,Manchester Utd,1
21549,2,Victor Lindelöf,2-Octubre-2021,Manchester Utd,1
21550,9,Anthony Martial,2-Octubre-2021,Manchester Utd,1
21551,11,Mason Greenwood,2-Octubre-2021,Manchester Utd,1
21552,17,Fred,2-Octubre-2021,Manchester Utd,1
21553,18,Bruno Fernandes,2-Octubre-2021,Manchester Utd,1
21554,19,Raphaël Varane,2-Octubre-2021,Manchester Utd,1
21555,21,Edinson Cavani,2-Octubre-2021,Manchester Utd,1
21556,23,Luke Shaw,2-Octubre-2021,Manchester Utd,1
21557,29,Aaron Wan-Bissaka,2-Octubre-2021,Manchester Utd,1
21558,39,Scott McTominay,2-Octubre-2021,Manchester Utd,1
21559,Banquillo,Banquillo,2-Octubre-2021,Manchester Utd,0
21560,26,Dean Henderson,2-Octubre-2021,Manchester Utd,0
21561,3,Eric Bailly,2-Octubre-2021,Manchester Utd,0
21562,6,Paul Pogba,2-Octubre-2021,Manchester Utd,0
21563,7,Cristiano Ronaldo,2-Octubre-2021,Manchester Utd,0
21564,14,Jesse Lingard,2-Octubre-2021,Manchester Utd,0
21565,25,Jadon Sancho,2-Octubre-2021,Manchester Utd,0
21566,27,Alex Telles,2-Octubre-2021,Manchester Utd,0
21567,31,Nemanja Matić,2-Octubre-2021,Manchester Utd,0
21568,34,Donny van de Beek,2-Octubre-2021,Manchester Utd,0
21569,1,David de Gea,22-Agosto-2021,Manchester Utd,1
21570,2,Victor Lindelöf,22-Agosto-2021,Manchester Utd,1
21571,5,Harry Maguire,22-Agosto-2021,Manchester Utd,1
21572,6,Paul Pogba,22-Agosto-2021,Manchester Utd,1
21573,9,Anthony Martial,22-Agosto-2021,Manchester Utd,1
21574,11,Mason Greenwood,22-Agosto-2021,Manchester Utd,1
21575,17,Fred,22-Agosto-2021,Manchester Utd,1
21576,18,Bruno Fernandes,22-Agosto-2021,Manchester Utd,1
21577,23,Luke Shaw,22-Agosto-2021,Manchester Utd,1
21578,29,Aaron Wan-Bissaka,22-Agosto-2021,Manchester Utd,1
21579,31,Nemanja Matić,22-Agosto-2021,Manchester Utd,1
21580,Banquillo,Banquillo,22-Agosto-2021,Manchester Utd,0
21581,22,Tom Heaton,22-Agosto-2021,Manchester Utd,0
21582,8,Juan Mata,22-Agosto-2021,Manchester Utd,0
21583,14,Jesse Lingard,22-Agosto-2021,Manchester Utd,0
21584,19,Raphaël Varane,22-Agosto-2021,Manchester Utd,0
21585,20,Diogo Dalot,22-Agosto-2021,Manchester Utd,0
21586,21,Daniel James,22-Agosto-2021,Manchester Utd,0
21587,25,Jadon Sancho,22-Agosto-2021,Manchester Utd,0
21588,34,Donny van de Beek,22-Agosto-2021,Manchester Utd,0
21589,39,Scott McTominay,22-Agosto-2021,Manchester Utd,0
21590,1,David de Gea,20-Febrero-2022,Manchester Utd,1
21591,2,Victor Lindelöf,20-Febrero-2022,Manchester Utd,1
21592,5,Harry Maguire,20-Febrero-2022,Manchester Utd,1
21593,6,Paul Pogba,20-Febrero-2022,Manchester Utd,1
21594,7,Cristiano Ronaldo,20-Febrero-2022,Manchester Utd,1
21595,14,Jesse Lingard,20-Febrero-2022,Manchester Utd,1
21596,18,Bruno Fernandes,20-Febrero-2022,Manchester Utd,1
21597,23,Luke Shaw,20-Febrero-2022,Manchester Utd,1
21598,25,Jadon Sancho,20-Febrero-2022,Manchester Utd,1
21599,29,Aaron Wan-Bissaka,20-Febrero-2022,Manchester Utd,1
21600,39,Scott McTominay,20-Febrero-2022,Manchester Utd,1
21601,Banquillo,Banquillo,20-Febrero-2022,Manchester Utd,0
21602,26,Dean Henderson,20-Febrero-2022,Manchester Utd,0
21603,8,Juan Mata,20-Febrero-2022,Manchester Utd,0
21604,10,Marcus Rashford,20-Febrero-2022,Manchester Utd,0
21605,17,Fred,20-Febrero-2022,Manchester Utd,0
21606,19,Raphaël Varane,20-Febrero-2022,Manchester Utd,0
21607,20,Diogo Dalot,20-Febrero-2022,Manchester Utd,0
21608,27,Alex Telles,20-Febrero-2022,Manchester Utd,0
21609,31,Nemanja Matić,20-Febrero-2022,Manchester Utd,0
21610,36,Anthony Elanga,20-Febrero-2022,Manchester Utd,0
21611,1,David de Gea,23-Abril-2022,Manchester Utd,1
21612,2,Victor Lindelöf,23-Abril-2022,Manchester Utd,1
21613,7,Cristiano Ronaldo,23-Abril-2022,Manchester Utd,1
21614,18,Bruno Fernandes,23-Abril-2022,Manchester Utd,1
21615,19,Raphaël Varane,23-Abril-2022,Manchester Utd,1
21616,20,Diogo Dalot,23-Abril-2022,Manchester Utd,1
21617,25,Jadon Sancho,23-Abril-2022,Manchester Utd,1
21618,27,Alex Telles,23-Abril-2022,Manchester Utd,1
21619,31,Nemanja Matić,23-Abril-2022,Manchester Utd,1
21620,36,Anthony Elanga,23-Abril-2022,Manchester Utd,1
21621,39,Scott McTominay,23-Abril-2022,Manchester Utd,1
21622,Banquillo,Banquillo,23-Abril-2022,Manchester Utd,0
21623,26,Dean Henderson,23-Abril-2022,Manchester Utd,0
21624,3,Eric Bailly,23-Abril-2022,Manchester Utd,0
21625,4,Phil Jones,23-Abril-2022,Manchester Utd,0
21626,5,Harry Maguire,23-Abril-2022,Manchester Utd,0
21627,8,Juan Mata,23-Abril-2022,Manchester Utd,0
21628,10,Marcus Rashford,23-Abril-2022,Manchester Utd,0
21629,14,Jesse Lingard,23-Abril-2022,Manchester Utd,0
21630,29,Aaron Wan-Bissaka,23-Abril-2022,Manchester Utd,0
21631,75,Alejandro Garnacho,23-Abril-2022,Manchester Utd,0
21632,1,David de Gea,12-Febrero-2022,Manchester Utd,1
21633,5,Harry Maguire,12-Febrero-2022,Manchester Utd,1
21634,6,Paul Pogba,12-Febrero-2022,Manchester Utd,1
21635,7,Cristiano Ronaldo,12-Febrero-2022,Manchester Utd,1
21636,10,Marcus Rashford,12-Febrero-2022,Manchester Utd,1
21637,18,Bruno Fernandes,12-Febrero-2022,Manchester Utd,1
21638,19,Raphaël Varane,12-Febrero-2022,Manchester Utd,1
21639,20,Diogo Dalot,12-Febrero-2022,Manchester Utd,1
21640,23,Luke Shaw,12-Febrero-2022,Manchester Utd,1
21641,25,Jadon Sancho,12-Febrero-2022,Manchester Utd,1
21642,39,Scott McTominay,12-Febrero-2022,Manchester Utd,1
21643,Banquillo,Banquillo,12-Febrero-2022,Manchester Utd,0
21644,26,Dean Henderson,12-Febrero-2022,Manchester Utd,0
21645,2,Victor Lindelöf,12-Febrero-2022,Manchester Utd,0
21646,4,Phil Jones,12-Febrero-2022,Manchester Utd,0
21647,8,Juan Mata,12-Febrero-2022,Manchester Utd,0
21648,14,Jesse Lingard,12-Febrero-2022,Manchester Utd,0
21649,27,Alex Telles,12-Febrero-2022,Manchester Utd,0
21650,29,Aaron Wan-Bissaka,12-Febrero-2022,Manchester Utd,0
21651,36,Anthony Elanga,12-Febrero-2022,Manchester Utd,0
21652,46,Hannibal Mejbri,12-Febrero-2022,Manchester Utd,0
21653,1,David de Gea,3-Enero-2022,Manchester Utd,1
21654,4,Phil Jones,3-Enero-2022,Manchester Utd,1
21655,7,Cristiano Ronaldo,3-Enero-2022,Manchester Utd,1
21656,11,Mason Greenwood,3-Enero-2022,Manchester Utd,1
21657,19,Raphaël Varane,3-Enero-2022,Manchester Utd,1
21658,21,Edinson Cavani,3-Enero-2022,Manchester Utd,1
21659,23,Luke Shaw,3-Enero-2022,Manchester Utd,1
21660,25,Jadon Sancho,3-Enero-2022,Manchester Utd,1
21661,29,Aaron Wan-Bissaka,3-Enero-2022,Manchester Utd,1
21662,31,Nemanja Matić,3-Enero-2022,Manchester Utd,1
21663,39,Scott McTominay,3-Enero-2022,Manchester Utd,1
21664,Banquillo,Banquillo,3-Enero-2022,Manchester Utd,0
21665,26,Dean Henderson,3-Enero-2022,Manchester Utd,0
21666,10,Marcus Rashford,3-Enero-2022,Manchester Utd,0
21667,14,Jesse Lingard,3-Enero-2022,Manchester Utd,0
21668,17,Fred,3-Enero-2022,Manchester Utd,0
21669,18,Bruno Fernandes,3-Enero-2022,Manchester Utd,0
21670,20,Diogo Dalot,3-Enero-2022,Manchester Utd,0
21671,27,Alex Telles,3-Enero-2022,Manchester Utd,0
21672,34,Donny van de Beek,3-Enero-2022,Manchester Utd,0
21673,36,Anthony Elanga,3-Enero-2022,Manchester Utd,0
21674,1,David de Gea,15-Febrero-2022,Manchester Utd,1
21675,2,Victor Lindelöf,15-Febrero-2022,Manchester Utd,1
21676,5,Harry Maguire,15-Febrero-2022,Manchester Utd,1
21677,7,Cristiano Ronaldo,15-Febrero-2022,Manchester Utd,1
21678,17,Fred,15-Febrero-2022,Manchester Utd,1
21679,18,Bruno Fernandes,15-Febrero-2022,Manchester Utd,1
21680,20,Diogo Dalot,15-Febrero-2022,Manchester Utd,1
21681,23,Luke Shaw,15-Febrero-2022,Manchester Utd,1
21682,25,Jadon Sancho,15-Febrero-2022,Manchester Utd,1
21683,36,Anthony Elanga,15-Febrero-2022,Manchester Utd,1
21684,39,Scott McTominay,15-Febrero-2022,Manchester Utd,1
21685,Banquillo,Banquillo,15-Febrero-2022,Manchester Utd,0
21686,22,Tom Heaton,15-Febrero-2022,Manchester Utd,0
21687,26,Dean Henderson,15-Febrero-2022,Manchester Utd,0
21688,4,Phil Jones,15-Febrero-2022,Manchester Utd,0
21689,6,Paul Pogba,15-Febrero-2022,Manchester Utd,0
21690,8,Juan Mata,15-Febrero-2022,Manchester Utd,0
21691,10,Marcus Rashford,15-Febrero-2022,Manchester Utd,0
21692,14,Jesse Lingard,15-Febrero-2022,Manchester Utd,0
21693,27,Alex Telles,15-Febrero-2022,Manchester Utd,0
21694,29,Aaron Wan-Bissaka,15-Febrero-2022,Manchester Utd,0
21695,1,David de Gea,16-Octubre-2021,Manchester Utd,1
21696,2,Victor Lindelöf,16-Octubre-2021,Manchester Utd,1
21697,5,Harry Maguire,16-Octubre-2021,Manchester Utd,1
21698,6,Paul Pogba,16-Octubre-2021,Manchester Utd,1
21699,7,Cristiano Ronaldo,16-Octubre-2021,Manchester Utd,1
21700,11,Mason Greenwood,16-Octubre-2021,Manchester Utd,1
21701,18,Bruno Fernandes,16-Octubre-2021,Manchester Utd,1
21702,23,Luke Shaw,16-Octubre-2021,Manchester Utd,1
21703,25,Jadon Sancho,16-Octubre-2021,Manchester Utd,1
21704,29,Aaron Wan-Bissaka,16-Octubre-2021,Manchester Utd,1
21705,31,Nemanja Matić,16-Octubre-2021,Manchester Utd,1
21706,Banquillo,Banquillo,16-Octubre-2021,Manchester Utd,0
21707,26,Dean Henderson,16-Octubre-2021,Manchester Utd,0
21708,3,Eric Bailly,16-Octubre-2021,Manchester Utd,0
21709,8,Juan Mata,16-Octubre-2021,Manchester Utd,0
21710,10,Marcus Rashford,16-Octubre-2021,Manchester Utd,0
21711,14,Jesse Lingard,16-Octubre-2021,Manchester Utd,0
21712,20,Diogo Dalot,16-Octubre-2021,Manchester Utd,0
21713,27,Alex Telles,16-Octubre-2021,Manchester Utd,0
21714,34,Donny van de Beek,16-Octubre-2021,Manchester Utd,0
21715,39,Scott McTominay,16-Octubre-2021,Manchester Utd,0
21716,1,David de Gea,2-Diciembre-2021,Manchester Utd,1
21717,2,Victor Lindelöf,2-Diciembre-2021,Manchester Utd,1
21718,5,Harry Maguire,2-Diciembre-2021,Manchester Utd,1
21719,7,Cristiano Ronaldo,2-Diciembre-2021,Manchester Utd,1
21720,10,Marcus Rashford,2-Diciembre-2021,Manchester Utd,1
21721,17,Fred,2-Diciembre-2021,Manchester Utd,1
21722,18,Bruno Fernandes,2-Diciembre-2021,Manchester Utd,1
21723,20,Diogo Dalot,2-Diciembre-2021,Manchester Utd,1
21724,25,Jadon Sancho,2-Diciembre-2021,Manchester Utd,1
21725,27,Alex Telles,2-Diciembre-2021,Manchester Utd,1
21726,39,Scott McTominay,2-Diciembre-2021,Manchester Utd,1
21727,Banquillo,Banquillo,2-Diciembre-2021,Manchester Utd,0
21728,26,Dean Henderson,2-Diciembre-2021,Manchester Utd,0
21729,3,Eric Bailly,2-Diciembre-2021,Manchester Utd,0
21730,4,Phil Jones,2-Diciembre-2021,Manchester Utd,0
21731,8,Juan Mata,2-Diciembre-2021,Manchester Utd,0
21732,9,Anthony Martial,2-Diciembre-2021,Manchester Utd,0
21733,11,Mason Greenwood,2-Diciembre-2021,Manchester Utd,0
21734,14,Jesse Lingard,2-Diciembre-2021,Manchester Utd,0
21735,16,Amad Diallo,2-Diciembre-2021,Manchester Utd,0
21736,34,Donny van de Beek,2-Diciembre-2021,Manchester Utd,0
21737,1,David de Gea,11-Diciembre-2021,Manchester Utd,1
21738,2,Victor Lindelöf,11-Diciembre-2021,Manchester Utd,1
21739,5,Harry Maguire,11-Diciembre-2021,Manchester Utd,1
21740,7,Cristiano Ronaldo,11-Diciembre-2021,Manchester Utd,1
21741,10,Marcus Rashford,11-Diciembre-2021,Manchester Utd,1
21742,17,Fred,11-Diciembre-2021,Manchester Utd,1
21743,18,Bruno Fernandes,11-Diciembre-2021,Manchester Utd,1
21744,20,Diogo Dalot,11-Diciembre-2021,Manchester Utd,1
21745,25,Jadon Sancho,11-Diciembre-2021,Manchester Utd,1
21746,27,Alex Telles,11-Diciembre-2021,Manchester Utd,1
21747,39,Scott McTominay,11-Diciembre-2021,Manchester Utd,1
21748,Banquillo,Banquillo,11-Diciembre-2021,Manchester Utd,0
21749,22,Tom Heaton,11-Diciembre-2021,Manchester Utd,0
21750,26,Dean Henderson,11-Diciembre-2021,Manchester Utd,0
21751,3,Eric Bailly,11-Diciembre-2021,Manchester Utd,0
21752,4,Phil Jones,11-Diciembre-2021,Manchester Utd,0
21753,11,Mason Greenwood,11-Diciembre-2021,Manchester Utd,0
21754,14,Jesse Lingard,11-Diciembre-2021,Manchester Utd,0
21755,23,Luke Shaw,11-Diciembre-2021,Manchester Utd,0
21756,34,Donny van de Beek,11-Diciembre-2021,Manchester Utd,0
21757,36,Anthony Elanga,11-Diciembre-2021,Manchester Utd,0
21758,1,David de Gea,7-Mayo-2022,Manchester Utd,1
21759,2,Victor Lindelöf,7-Mayo-2022,Manchester Utd,1
21760,7,Cristiano Ronaldo,7-Mayo-2022,Manchester Utd,1
21761,8,Juan Mata,7-Mayo-2022,Manchester Utd,1
21762,18,Bruno Fernandes,7-Mayo-2022,Manchester Utd,1
21763,19,Raphaël Varane,7-Mayo-2022,Manchester Utd,1
21764,20,Diogo Dalot,7-Mayo-2022,Manchester Utd,1
21765,27,Alex Telles,7-Mayo-2022,Manchester Utd,1
21766,31,Nemanja Matić,7-Mayo-2022,Manchester Utd,1
21767,36,Anthony Elanga,7-Mayo-2022,Manchester Utd,1
21768,39,Scott McTominay,7-Mayo-2022,Manchester Utd,1
21769,Banquillo,Banquillo,7-Mayo-2022,Manchester Utd,0
21770,26,Dean Henderson,7-Mayo-2022,Manchester Utd,0
21771,4,Phil Jones,7-Mayo-2022,Manchester Utd,0
21772,5,Harry Maguire,7-Mayo-2022,Manchester Utd,0
21773,14,Jesse Lingard,7-Mayo-2022,Manchester Utd,0
21774,17,Fred,7-Mayo-2022,Manchester Utd,0
21775,21,Edinson Cavani,7-Mayo-2022,Manchester Utd,0
21776,29,Aaron Wan-Bissaka,7-Mayo-2022,Manchester Utd,0
21777,74,Álvaro Fernández,7-Mayo-2022,Manchester Utd,0
21778,75,Alejandro Garnacho,7-Mayo-2022,Manchester Utd,0
21779,1,David de Gea,15-Enero-2022,Manchester Utd,1
21780,2,Victor Lindelöf,15-Enero-2022,Manchester Utd,1
21781,11,Mason Greenwood,15-Enero-2022,Manchester Utd,1
21782,17,Fred,15-Enero-2022,Manchester Utd,1
21783,18,Bruno Fernandes,15-Enero-2022,Manchester Utd,1
21784,19,Raphaël Varane,15-Enero-2022,Manchester Utd,1
21785,20,Diogo Dalot,15-Enero-2022,Manchester Utd,1
21786,21,Edinson Cavani,15-Enero-2022,Manchester Utd,1
21787,27,Alex Telles,15-Enero-2022,Manchester Utd,1
21788,31,Nemanja Matić,15-Enero-2022,Manchester Utd,1
21789,36,Anthony Elanga,15-Enero-2022,Manchester Utd,1
21790,Banquillo,Banquillo,15-Enero-2022,Manchester Utd,0
21791,22,Tom Heaton,15-Enero-2022,Manchester Utd,0
21792,26,Dean Henderson,15-Enero-2022,Manchester Utd,0
21793,4,Phil Jones,15-Enero-2022,Manchester Utd,0
21794,5,Harry Maguire,15-Enero-2022,Manchester Utd,0
21795,8,Juan Mata,15-Enero-2022,Manchester Utd,0
21796,14,Jesse Lingard,15-Enero-2022,Manchester Utd,0
21797,25,Jadon Sancho,15-Enero-2022,Manchester Utd,0
21798,34,Donny van de Beek,15-Enero-2022,Manchester Utd,0
21799,1,David de Gea,24-Octubre-2021,Manchester Utd,1
21800,2,Victor Lindelöf,24-Octubre-2021,Manchester Utd,1
21801,5,Harry Maguire,24-Octubre-2021,Manchester Utd,1
21802,7,Cristiano Ronaldo,24-Octubre-2021,Manchester Utd,1
21803,10,Marcus Rashford,24-Octubre-2021,Manchester Utd,1
21804,11,Mason Greenwood,24-Octubre-2021,Manchester Utd,1
21805,17,Fred,24-Octubre-2021,Manchester Utd,1
21806,18,Bruno Fernandes,24-Octubre-2021,Manchester Utd,1
21807,23,Luke Shaw,24-Octubre-2021,Manchester Utd,1
21808,29,Aaron Wan-Bissaka,24-Octubre-2021,Manchester Utd,1
21809,39,Scott McTominay,24-Octubre-2021,Manchester Utd,1
21810,Banquillo,Banquillo,24-Octubre-2021,Manchester Utd,0
21811,26,Dean Henderson,24-Octubre-2021,Manchester Utd,0
21812,3,Eric Bailly,24-Octubre-2021,Manchester Utd,0
21813,6,Paul Pogba,24-Octubre-2021,Manchester Utd,0
21814,14,Jesse Lingard,24-Octubre-2021,Manchester Utd,0
21815,20,Diogo Dalot,24-Octubre-2021,Manchester Utd,0
21816,21,Edinson Cavani,24-Octubre-2021,Manchester Utd,0
21817,25,Jadon Sancho,24-Octubre-2021,Manchester Utd,0
21818,31,Nemanja Matić,24-Octubre-2021,Manchester Utd,0
21819,34,Donny van de Beek,24-Octubre-2021,Manchester Utd,0
21820,1,David de Gea,25-Septiembre-2021,Manchester Utd,1
21821,5,Harry Maguire,25-Septiembre-2021,Manchester Utd,1
21822,6,Paul Pogba,25-Septiembre-2021,Manchester Utd,1
21823,7,Cristiano Ronaldo,25-Septiembre-2021,Manchester Utd,1
21824,11,Mason Greenwood,25-Septiembre-2021,Manchester Utd,1
21825,17,Fred,25-Septiembre-2021,Manchester Utd,1
21826,18,Bruno Fernandes,25-Septiembre-2021,Manchester Utd,1
21827,19,Raphaël Varane,25-Septiembre-2021,Manchester Utd,1
21828,23,Luke Shaw,25-Septiembre-2021,Manchester Utd,1
21829,29,Aaron Wan-Bissaka,25-Septiembre-2021,Manchester Utd,1
21830,39,Scott McTominay,25-Septiembre-2021,Manchester Utd,1
21831,Banquillo,Banquillo,25-Septiembre-2021,Manchester Utd,0
21832,22,Tom Heaton,25-Septiembre-2021,Manchester Utd,0
21833,2,Victor Lindelöf,25-Septiembre-2021,Manchester Utd,0
21834,9,Anthony Martial,25-Septiembre-2021,Manchester Utd,0
21835,14,Jesse Lingard,25-Septiembre-2021,Manchester Utd,0
21836,20,Diogo Dalot,25-Septiembre-2021,Manchester Utd,0
21837,21,Edinson Cavani,25-Septiembre-2021,Manchester Utd,0
21838,25,Jadon Sancho,25-Septiembre-2021,Manchester Utd,0
21839,31,Nemanja Matić,25-Septiembre-2021,Manchester Utd,0
21840,34,Donny van de Beek,25-Septiembre-2021,Manchester Utd,0
21841,1,David de Gea,30-Diciembre-2021,Manchester Utd,1
21842,3,Eric Bailly,30-Diciembre-2021,Manchester Utd,1
21843,5,Harry Maguire,30-Diciembre-2021,Manchester Utd,1
21844,7,Cristiano Ronaldo,30-Diciembre-2021,Manchester Utd,1
21845,11,Mason Greenwood,30-Diciembre-2021,Manchester Utd,1
21846,21,Edinson Cavani,30-Diciembre-2021,Manchester Utd,1
21847,23,Luke Shaw,30-Diciembre-2021,Manchester Utd,1
21848,25,Jadon Sancho,30-Diciembre-2021,Manchester Utd,1
21849,29,Aaron Wan-Bissaka,30-Diciembre-2021,Manchester Utd,1
21850,31,Nemanja Matić,30-Diciembre-2021,Manchester Utd,1
21851,39,Scott McTominay,30-Diciembre-2021,Manchester Utd,1
21852,Banquillo,Banquillo,30-Diciembre-2021,Manchester Utd,0
21853,26,Dean Henderson,30-Diciembre-2021,Manchester Utd,0
21854,10,Marcus Rashford,30-Diciembre-2021,Manchester Utd,0
21855,14,Jesse Lingard,30-Diciembre-2021,Manchester Utd,0
21856,17,Fred,30-Diciembre-2021,Manchester Utd,0
21857,19,Raphaël Varane,30-Diciembre-2021,Manchester Utd,0
21858,20,Diogo Dalot,30-Diciembre-2021,Manchester Utd,0
21859,27,Alex Telles,30-Diciembre-2021,Manchester Utd,0
21860,34,Donny van de Beek,30-Diciembre-2021,Manchester Utd,0
21861,36,Anthony Elanga,30-Diciembre-2021,Manchester Utd,0
21862,1,David de Gea,9-Abril-2022,Manchester Utd,1
21863,2,Victor Lindelöf,9-Abril-2022,Manchester Utd,1
21864,5,Harry Maguire,9-Abril-2022,Manchester Utd,1
21865,7,Cristiano Ronaldo,9-Abril-2022,Manchester Utd,1
21866,10,Marcus Rashford,9-Abril-2022,Manchester Utd,1
21867,17,Fred,9-Abril-2022,Manchester Utd,1
21868,18,Bruno Fernandes,9-Abril-2022,Manchester Utd,1
21869,25,Jadon Sancho,9-Abril-2022,Manchester Utd,1
21870,27,Alex Telles,9-Abril-2022,Manchester Utd,1
21871,29,Aaron Wan-Bissaka,9-Abril-2022,Manchester Utd,1
21872,31,Nemanja Matić,9-Abril-2022,Manchester Utd,1
21873,Banquillo,Banquillo,9-Abril-2022,Manchester Utd,0
21874,22,Tom Heaton,9-Abril-2022,Manchester Utd,0
21875,26,Dean Henderson,9-Abril-2022,Manchester Utd,0
21876,4,Phil Jones,9-Abril-2022,Manchester Utd,0
21877,6,Paul Pogba,9-Abril-2022,Manchester Utd,0
21878,8,Juan Mata,9-Abril-2022,Manchester Utd,0
21879,14,Jesse Lingard,9-Abril-2022,Manchester Utd,0
21880,20,Diogo Dalot,9-Abril-2022,Manchester Utd,0
21881,36,Anthony Elanga,9-Abril-2022,Manchester Utd,0
21882,46,Hannibal Mejbri,9-Abril-2022,Manchester Utd,0
21883,1,David de Gea,12-Marzo-2022,Manchester Utd,1
21884,5,Harry Maguire,12-Marzo-2022,Manchester Utd,1
21885,6,Paul Pogba,12-Marzo-2022,Manchester Utd,1
21886,7,Cristiano Ronaldo,12-Marzo-2022,Manchester Utd,1
21887,10,Marcus Rashford,12-Marzo-2022,Manchester Utd,1
21888,17,Fred,12-Marzo-2022,Manchester Utd,1
21889,19,Raphaël Varane,12-Marzo-2022,Manchester Utd,1
21890,20,Diogo Dalot,12-Marzo-2022,Manchester Utd,1
21891,25,Jadon Sancho,12-Marzo-2022,Manchester Utd,1
21892,27,Alex Telles,12-Marzo-2022,Manchester Utd,1
21893,31,Nemanja Matić,12-Marzo-2022,Manchester Utd,1
21894,Banquillo,Banquillo,12-Marzo-2022,Manchester Utd,0
21895,26,Dean Henderson,12-Marzo-2022,Manchester Utd,0
21896,2,Victor Lindelöf,12-Marzo-2022,Manchester Utd,0
21897,3,Eric Bailly,12-Marzo-2022,Manchester Utd,0
21898,4,Phil Jones,12-Marzo-2022,Manchester Utd,0
21899,8,Juan Mata,12-Marzo-2022,Manchester Utd,0
21900,14,Jesse Lingard,12-Marzo-2022,Manchester Utd,0
21901,21,Edinson Cavani,12-Marzo-2022,Manchester Utd,0
21902,29,Aaron Wan-Bissaka,12-Marzo-2022,Manchester Utd,0
21903,36,Anthony Elanga,12-Marzo-2022,Manchester Utd,0
21904,1,David de Gea,30-Octubre-2021,Manchester Utd,1
21905,2,Victor Lindelöf,30-Octubre-2021,Manchester Utd,1
21906,5,Harry Maguire,30-Octubre-2021,Manchester Utd,1
21907,7,Cristiano Ronaldo,30-Octubre-2021,Manchester Utd,1
21908,17,Fred,30-Octubre-2021,Manchester Utd,1
21909,18,Bruno Fernandes,30-Octubre-2021,Manchester Utd,1
21910,19,Raphaël Varane,30-Octubre-2021,Manchester Utd,1
21911,21,Edinson Cavani,30-Octubre-2021,Manchester Utd,1
21912,23,Luke Shaw,30-Octubre-2021,Manchester Utd,1
21913,29,Aaron Wan-Bissaka,30-Octubre-2021,Manchester Utd,1
21914,39,Scott McTominay,30-Octubre-2021,Manchester Utd,1
21915,Banquillo,Banquillo,30-Octubre-2021,Manchester Utd,0
21916,26,Dean Henderson,30-Octubre-2021,Manchester Utd,0
21917,3,Eric Bailly,30-Octubre-2021,Manchester Utd,0
21918,10,Marcus Rashford,30-Octubre-2021,Manchester Utd,0
21919,11,Mason Greenwood,30-Octubre-2021,Manchester Utd,0
21920,14,Jesse Lingard,30-Octubre-2021,Manchester Utd,0
21921,20,Diogo Dalot,30-Octubre-2021,Manchester Utd,0
21922,25,Jadon Sancho,30-Octubre-2021,Manchester Utd,0
21923,31,Nemanja Matić,30-Octubre-2021,Manchester Utd,0
21924,34,Donny van de Beek,30-Octubre-2021,Manchester Utd,0
21925,1,David de Gea,2-Abril-2022,Manchester Utd,1
21926,5,Harry Maguire,2-Abril-2022,Manchester Utd,1
21927,6,Paul Pogba,2-Abril-2022,Manchester Utd,1
21928,17,Fred,2-Abril-2022,Manchester Utd,1
21929,18,Bruno Fernandes,2-Abril-2022,Manchester Utd,1
21930,19,Raphaël Varane,2-Abril-2022,Manchester Utd,1
21931,20,Diogo Dalot,2-Abril-2022,Manchester Utd,1
21932,23,Luke Shaw,2-Abril-2022,Manchester Utd,1
21933,25,Jadon Sancho,2-Abril-2022,Manchester Utd,1
21934,36,Anthony Elanga,2-Abril-2022,Manchester Utd,1
21935,39,Scott McTominay,2-Abril-2022,Manchester Utd,1
21936,Banquillo,Banquillo,2-Abril-2022,Manchester Utd,0
21937,26,Dean Henderson,2-Abril-2022,Manchester Utd,0
21938,2,Victor Lindelöf,2-Abril-2022,Manchester Utd,0
21939,4,Phil Jones,2-Abril-2022,Manchester Utd,0
21940,8,Juan Mata,2-Abril-2022,Manchester Utd,0
21941,10,Marcus Rashford,2-Abril-2022,Manchester Utd,0
21942,14,Jesse Lingard,2-Abril-2022,Manchester Utd,0
21943,27,Alex Telles,2-Abril-2022,Manchester Utd,0
21944,29,Aaron Wan-Bissaka,2-Abril-2022,Manchester Utd,0
21945,31,Nemanja Matić,2-Abril-2022,Manchester Utd,0
21946,1,David de Gea,6-Marzo-2022,Manchester Utd,1
21947,2,Victor Lindelöf,6-Marzo-2022,Manchester Utd,1
21948,5,Harry Maguire,6-Marzo-2022,Manchester Utd,1
21949,6,Paul Pogba,6-Marzo-2022,Manchester Utd,1
21950,17,Fred,6-Marzo-2022,Manchester Utd,1
21951,18,Bruno Fernandes,6-Marzo-2022,Manchester Utd,1
21952,25,Jadon Sancho,6-Marzo-2022,Manchester Utd,1
21953,27,Alex Telles,6-Marzo-2022,Manchester Utd,1
