,name,date,team,opponent,min,g,ass,tp,tpint,dis,dap,ta,tr,toques,tkl,interceps,blocks,xg,npxg,xag,act,acg,cmp,int_pass,po_cmp,prog,reg_success,reg_int
20518,Raphinha,2021-08-29,Leeds United,Burnley,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,3.0,1.0,1.0,0.3,0.3,0.1,4.0,0.0,28.0,39.0,71.8,5.0,2.0,7.0
20519,Raphinha,2021-09-12,Leeds United,Liverpool,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,2.0,0.0,0.0,0.0,0.5,3.0,0.0,15.0,25.0,60.0,2.0,0.0,2.0
20520,Raphinha,2021-09-17,Leeds United,Newcastle Utd,66.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,50.0,2.0,0.0,0.0,0.6,0.6,0.3,6.0,0.0,25.0,40.0,62.5,3.0,0.0,1.0
20521,Raphinha,2021-09-25,Leeds United,West Ham,68.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,37.0,0.0,0.0,3.0,0.3,0.3,0.5,6.0,0.0,19.0,25.0,76.0,2.0,3.0,4.0
20522,Raphinha,2021-10-02,Leeds United,Watford,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,62.0,1.0,0.0,2.0,0.7,0.7,0.2,4.0,1.0,21.0,42.0,50.0,6.0,4.0,8.0
20523,Raphinha,2021-10-23,Leeds United,Wolves,53.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,49.0,2.0,3.0,1.0,0.1,0.1,0.2,7.0,0.0,24.0,36.0,66.7,7.0,9.0,9.0
20524,Raphinha,2021-10-31,Leeds United,Norwich City,90.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,59.0,0.0,2.0,1.0,0.5,0.5,0.2,5.0,1.0,21.0,36.0,58.3,3.0,5.0,8.0
20525,Raphinha,2021-11-07,Leeds United,Leicester City,90.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,60.0,0.0,2.0,1.0,0.1,0.1,0.4,10.0,1.0,26.0,41.0,63.4,8.0,2.0,9.0
20526,Raphinha,2021-11-27,Leeds United,Brighton,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,21.0,32.0,65.6,4.0,1.0,5.0
20527,Raphinha,2021-11-30,Leeds United,Crystal Palace,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,53.0,1.0,1.0,1.0,0.8,0.0,0.1,3.0,0.0,21.0,40.0,52.5,3.0,1.0,6.0
20528,Raphinha,2021-12-05,Leeds United,Brentford,90.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,58.0,2.0,2.0,1.0,0.0,0.0,0.5,4.0,1.0,37.0,52.0,71.2,3.0,3.0,4.0
20529,Raphinha,2021-12-11,Leeds United,Chelsea,80.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,37.0,3.0,0.0,0.0,1.0,0.2,0.1,4.0,0.0,21.0,29.0,72.4,2.0,2.0,3.0
20530,Raphinha,2021-12-14,Leeds United,Manchester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,60.7,0.0,1.0,2.0
20531,Raphinha,2021-12-18,Leeds United,Arsenal,90.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,50.0,1.0,1.0,0.0,1.2,0.5,0.0,2.0,0.0,21.0,36.0,58.3,9.0,2.0,4.0
20532,Raphinha,2022-01-02,Leeds United,Burnley,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,58.0,3.0,0.0,1.0,0.5,0.5,0.1,4.0,1.0,25.0,39.0,64.1,3.0,2.0,5.0
20533,Raphinha,2022-01-16,Leeds United,West Ham,90.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,53.0,1.0,0.0,1.0,0.2,0.2,1.2,10.0,1.0,28.0,37.0,75.7,5.0,2.0,4.0
20534,Raphinha,2022-01-22,Leeds United,Newcastle Utd,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.2,0.2,0.5,4.0,0.0,18.0,37.0,48.6,2.0,3.0,6.0
20535,Raphinha,2022-02-09,Leeds United,Aston Villa,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,2.0,0.1,0.1,0.1,3.0,0.0,22.0,39.0,56.4,5.0,1.0,5.0
20536,Raphinha,2022-02-12,Leeds United,Everton,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,21.0,81.0,2.0,2.0,4.0
20537,Raphinha,2022-02-20,Leeds United,Manchester Utd,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,2.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,11.0,18.0,61.1,5.0,0.0,1.0
20538,Raphinha,2022-02-23,Leeds United,Liverpool,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,24.0,50.0,2.0,1.0,1.0
20539,Raphinha,2022-02-26,Leeds United,Tottenham,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,3.0,0.3,0.3,0.5,9.0,0.0,32.0,52.0,61.5,4.0,0.0,2.0
20540,Raphinha,2022-03-05,Leeds United,Leicester City,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,53.0,1.0,1.0,2.0,0.8,0.8,0.2,4.0,0.0,25.0,37.0,67.6,4.0,0.0,4.0
20541,Raphinha,2022-03-10,Leeds United,Aston Villa,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,57.8,3.0,4.0,9.0
20542,Raphinha,2022-03-13,Leeds United,Norwich City,90.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,64.0,1.0,2.0,2.0,0.6,0.6,1.3,8.0,2.0,32.0,47.0,68.1,9.0,4.0,6.0
20543,Raphinha,2022-04-02,Leeds United,Southampton,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,1.0,0.0,1.0,0.2,0.2,0.1,4.0,0.0,28.0,46.0,60.9,7.0,1.0,2.0
20544,Raphinha,2022-04-09,Leeds United,Watford,82.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,45.0,2.0,4.0,1.0,0.1,0.1,0.0,0.0,0.0,16.0,26.0,61.5,2.0,2.0,5.0
20545,Raphinha,2022-04-25,Leeds United,Crystal Palace,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,47.0,4.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,21.0,32.0,65.6,4.0,1.0,2.0
20546,Raphinha,2022-04-30,Leeds United,Manchester City,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0,5.0,0.1,0.1,0.1,3.0,0.0,24.0,40.0,60.0,4.0,0.0,2.0
20547,Raphinha,2022-05-08,Leeds United,Arsenal,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,78.6,0.0,0.0,1.0
20548,Raphinha,2022-05-11,Leeds United,Chelsea,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,29.0,40.0,72.5,2.0,1.0,2.0
20549,Raphinha,2022-05-15,Leeds United,Brighton,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,55.0,2.0,1.0,2.0,0.4,0.4,0.6,5.0,0.0,28.0,48.0,58.3,5.0,0.0,0.0
20550,Raphinha,2022-05-22,Leeds United,Brentford,90.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,66.0,1.0,1.0,0.0,0.9,0.1,0.2,7.0,2.0,34.0,51.0,66.7,5.0,0.0,2.0
20551,Rasmus Nissen,2022-08-06,Leeds United,Wolves,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,45.0,68.9,5.0,0.0,1.0
20552,Rasmus Nissen,2022-08-13,Leeds United,Southampton,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,63.0,1.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,34.0,57.0,59.6,2.0,0.0,0.0
20553,Rasmus Nissen,2022-08-21,Leeds United,Chelsea,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,35.0,45.0,77.8,5.0,0.0,2.0
20554,Rasmus Nissen,2022-08-27,Leeds United,Brighton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,52.0,69.2,2.0,0.0,0.0
20555,Rasmus Nissen,2022-08-30,Leeds United,Everton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,4.0,2.0,1.0,0.0,0.0,0.1,3.0,0.0,55.0,69.0,79.7,3.0,1.0,1.0
20556,Rasmus Nissen,2022-10-02,Leeds United,Aston Villa,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,47.0,70.2,6.0,1.0,1.0
20557,Rasmus Nissen,2022-10-09,Leeds United,Crystal Palace,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,36.0,69.4,0.0,0.0,0.0
20558,Rasmus Nissen,2022-10-16,Leeds United,Arsenal,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,48.0,77.1,3.0,0.0,0.0
20559,Rasmus Nissen,2022-10-20,Leeds United,Leicester City,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,6.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,39.0,60.0,65.0,2.0,1.0,2.0
20560,Rasmus Nissen,2022-10-29,Leeds United,Liverpool,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,1.0,2.0,0.0,0.1,0.1,0.2,3.0,0.0,41.0,60.0,68.3,1.0,0.0,0.0
20561,Rasmus Nissen,2022-11-05,Leeds United,Bournemouth,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.0,5.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,48.0,63.0,76.2,5.0,1.0,2.0
20562,Rasmus Nissen,2022-11-12,Leeds United,Tottenham,88.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,1.0,0.0,2.0,0.0,0.0,0.1,4.0,2.0,44.0,71.0,62.0,3.0,0.0,0.0
20563,Raul Jimenez,2020-09-14,Wolves,Sheffield Utd,90.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,33.0,42.0,78.6,2.0,1.0,3.0
20564,Raul Jimenez,2020-09-21,Wolves,Manchester City,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,13.0,18.0,72.2,1.0,0.0,1.0
20565,Raul Jimenez,2020-09-27,Wolves,West Ham,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,29.0,35.0,82.9,1.0,1.0,3.0
20566,Raul Jimenez,2020-10-04,Wolves,Fulham,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,37.0,0.0,1.0,0.0,0.4,0.4,0.0,3.0,0.0,19.0,24.0,79.2,2.0,2.0,5.0
20567,Raul Jimenez,2020-10-19,Wolves,Leeds United,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,1.0,0.0,0.2,0.2,0.0,2.0,1.0,14.0,23.0,60.9,2.0,3.0,3.0
20568,Raul Jimenez,2020-10-25,Wolves,Newcastle Utd,90.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,46.0,0.0,2.0,2.0,0.3,0.3,0.1,4.0,0.0,30.0,35.0,85.7,1.0,1.0,2.0
20569,Raul Jimenez,2020-10-30,Wolves,Crystal Palace,89.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,1.0,20.0,26.0,76.9,1.0,2.0,2.0
20570,Raul Jimenez,2020-11-08,Wolves,Leicester City,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,77.1,3.0,0.0,0.0
20571,Raul Jimenez,2020-11-23,Wolves,Southampton,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,36.0,0.0,1.0,0.0,0.2,0.2,0.1,3.0,1.0,20.0,25.0,80.0,4.0,0.0,2.0
20572,Raul Jimenez,2020-11-29,Wolves,Arsenal,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0
20573,Raul Jimenez,2021-08-14,Wolves,Leicester City,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.2,0.2,0.2,3.0,0.0,17.0,25.0,68.0,2.0,2.0,3.0
20574,Raul Jimenez,2021-08-22,Wolves,Tottenham,90.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,40.0,0.0,0.0,1.0,0.5,0.5,0.2,5.0,0.0,21.0,25.0,84.0,1.0,1.0,2.0
20575,Raul Jimenez,2021-08-29,Wolves,Manchester Utd,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,0.5,0.5,0.3,4.0,0.0,27.0,38.0,71.1,3.0,0.0,1.0
20576,Raul Jimenez,2021-09-11,Wolves,Watford,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,1.0,1.0,1.0,0.2,0.2,0.3,2.0,0.0,22.0,29.0,75.9,2.0,0.0,1.0
20577,Raul Jimenez,2021-09-18,Wolves,Brentford,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.1,0.1,0.3,3.0,0.0,16.0,22.0,72.7,1.0,0.0,2.0
20578,Raul Jimenez,2021-09-26,Wolves,Southampton,90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,48.0,2.0,0.0,2.0,0.3,0.3,0.1,3.0,2.0,17.0,28.0,60.7,0.0,4.0,6.0
20579,Raul Jimenez,2021-10-02,Wolves,Newcastle Utd,90.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,0.0,1.0,0.0,0.0,0.5,6.0,4.0,27.0,36.0,75.0,3.0,5.0,6.0
20580,Raul Jimenez,2021-10-16,Wolves,Aston Villa,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0
20581,Raul Jimenez,2021-10-23,Wolves,Leeds United,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,56.0,1.0,1.0,2.0,0.2,0.2,0.0,5.0,1.0,18.0,36.0,50.0,2.0,2.0,5.0
20582,Raul Jimenez,2021-11-01,Wolves,Everton,89.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,0.0,1.0,1.0,0.3,0.3,0.0,1.0,1.0,33.0,43.0,76.7,4.0,4.0,5.0
20583,Raul Jimenez,2021-11-06,Wolves,Crystal Palace,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,3.0,2.0,0.0,0.2,0.2,0.0,0.0,0.0,9.0,15.0,60.0,0.0,2.0,4.0
20584,Raul Jimenez,2021-11-20,Wolves,West Ham,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,1.0,1.0,0.0,0.2,0.2,0.0,1.0,1.0,17.0,25.0,68.0,0.0,2.0,2.0
20585,Raul Jimenez,2021-11-27,Wolves,Norwich City,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,2.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,16.0,24.0,66.7,2.0,1.0,5.0
20586,Raul Jimenez,2021-12-01,Wolves,Burnley,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,3.0,0.1,0.1,0.0,3.0,0.0,18.0,29.0,62.1,2.0,2.0,6.0
20587,Raul Jimenez,2021-12-04,Wolves,Liverpool,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,26.0,73.1,2.0,0.0,2.0
20588,Raul Jimenez,2021-12-11,Wolves,Manchester City,44.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,11.0,72.7,1.0,0.0,1.0
20589,Raul Jimenez,2021-12-19,Wolves,Chelsea,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,28.0,78.6,0.0,1.0,3.0
20590,Raul Jimenez,2022-01-03,Wolves,Manchester Utd,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.2,0.2,0.2,2.0,0.0,17.0,23.0,73.9,4.0,1.0,3.0
20591,Raul Jimenez,2022-01-15,Wolves,Southampton,79.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,0.0,2.0,1.0,0.8,0.2,0.0,1.0,1.0,16.0,22.0,72.7,2.0,1.0,2.0
20592,Raul Jimenez,2022-02-10,Wolves,Arsenal,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,37.0,0.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,17.0,22.0,77.3,1.0,0.0,5.0
20593,Raul Jimenez,2022-02-13,Wolves,Tottenham,85.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,37.0,2.0,0.0,1.0,0.4,0.4,0.1,1.0,0.0,15.0,25.0,60.0,1.0,0.0,1.0
20594,Raul Jimenez,2022-02-20,Wolves,Leicester City,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,2.0,1.0,2.0,0.1,0.1,0.0,3.0,1.0,12.0,17.0,70.6,1.0,0.0,3.0
20595,Raul Jimenez,2022-02-24,Wolves,Arsenal,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,31.0,2.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,10.0,16.0,62.5,0.0,0.0,1.0
20596,Raul Jimenez,2022-02-27,Wolves,West Ham,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,1.0,1.0,2.0
20597,Raul Jimenez,2022-03-05,Wolves,Crystal Palace,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,1.0,0.0,0.0
20598,Raul Jimenez,2022-03-10,Wolves,Watford,70.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,1.0,14.0,21.0,66.7,0.0,2.0,2.0
20599,Raul Jimenez,2022-03-13,Wolves,Everton,87.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.4,0.4,0.1,2.0,0.0,23.0,28.0,82.1,1.0,0.0,1.0
20600,Raul Jimenez,2022-03-18,Wolves,Leeds United,52.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,23.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,10.0,13.0,76.9,0.0,0.0,2.0
20601,Raul Jimenez,2022-04-24,Wolves,Burnley,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,3.0,0.0,1.0,0.1,0.1,0.2,2.0,0.0,25.0,35.0,71.4,5.0,1.0,2.0
20602,Raul Jimenez,2022-04-30,Wolves,Brighton,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,17.0,58.8,0.0,0.0,1.0
20603,Raul Jimenez,2022-05-07,Wolves,Chelsea,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,2.0,0.3,0.3,0.0,2.0,0.0,10.0,17.0,58.8,1.0,0.0,1.0
20604,Raul Jimenez,2022-05-11,Wolves,Manchester City,71.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.1,4.0,1.0,11.0,13.0,84.6,4.0,2.0,5.0
20605,Raul Jimenez,2022-05-15,Wolves,Norwich City,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.1,5.0,0.0,21.0,24.0,87.5,0.0,1.0,1.0
20606,Raul Jimenez,2022-05-22,Wolves,Liverpool,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0,0.0,0.0,0.6,2.0,1.0,19.0,24.0,79.2,1.0,1.0,1.0
20607,Raul Jimenez,2022-08-20,Wolves,Tottenham,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,1.0,1.0
20608,Raul Jimenez,2022-08-28,Wolves,Newcastle Utd,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,4.0,0.2,0.2,0.0,0.0,0.0,9.0,11.0,81.8,0.0,0.0,1.0
20609,Raul Jimenez,2022-08-31,Wolves,Bournemouth,90.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.6,0.6,0.4,3.0,0.0,13.0,17.0,76.5,3.0,0.0,0.0
20610,Rayan Ait Nouri,2020-10-30,Wolves,Crystal Palace,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,73.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,52.0,61.0,85.2,1.0,2.0,2.0
20611,Rayan Ait Nouri,2020-11-08,Wolves,Leicester City,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,75.7,0.0,1.0,3.0
20612,Rayan Ait Nouri,2020-11-23,Wolves,Southampton,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.2,4.0,0.0,45.0,56.0,80.4,6.0,2.0,3.0
20613,Rayan Ait Nouri,2020-12-06,Wolves,Liverpool,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,9.0,55.6,0.0,0.0,1.0
20614,Rayan Ait Nouri,2020-12-21,Wolves,Burnley,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,18.0,88.9,0.0,1.0,2.0
20615,Rayan Ait Nouri,2020-12-27,Wolves,Tottenham,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,1.0,1.0
20616,Rayan Ait Nouri,2020-12-29,Wolves,Manchester Utd,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,58.0,2.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,34.0,44.0,77.3,1.0,0.0,2.0
20617,Rayan Ait Nouri,2021-01-02,Wolves,Brighton,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,58.0,87.9,1.0,0.0,2.0
20618,Rayan Ait Nouri,2021-01-12,Wolves,Everton,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,1.0,1.0,0.0,0.0,0.2,4.0,1.0,38.0,43.0,88.4,2.0,2.0,3.0
20619,Rayan Ait Nouri,2021-01-16,Wolves,West Brom,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,19.0,78.9,0.0,1.0,2.0
20620,Rayan Ait Nouri,2021-01-27,Wolves,Chelsea,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,0.0,0.0,2.0
20621,Rayan Ait Nouri,2021-02-19,Wolves,Leeds United,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,0.0,0.0
20622,Rayan Ait Nouri,2021-04-05,Wolves,West Ham,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,48.0,58.0,82.8,4.0,2.0,3.0
20623,Rayan Ait Nouri,2021-04-09,Wolves,Fulham,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,47.0,55.0,85.5,4.0,1.0,3.0
20624,Rayan Ait Nouri,2021-04-17,Wolves,Sheffield Utd,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,43.0,81.4,0.0,1.0,3.0
20625,Rayan Ait Nouri,2021-04-25,Wolves,Burnley,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,34.0,45.0,75.6,3.0,1.0,3.0
20626,Rayan Ait Nouri,2021-05-03,Wolves,West Brom,81.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,2.0,1.0,0.0,0.1,0.1,0.1,6.0,0.0,44.0,46.0,95.7,5.0,3.0,5.0
20627,Rayan Ait Nouri,2021-05-09,Wolves,Brighton,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,2.0,1.0,1.0,0.0,0.0,0.1,7.0,0.0,59.0,66.0,89.4,4.0,3.0,3.0
